itemid,name,sell_single,buy_single,price_single,stock_single,sell_rate_single,buy_rate_single,sell_stacks,buy_stacks,price_stacks,stock_stacks,sell_rate_stacks,buy_rate_stacks
16888,Battle Fork,1,1,66000,1,0.2086,0.25,0,0,0,0,0,0.75
16889,Battle Fork +1,1,1,70500,1,0.0167,0.25,0,0,0,0,0,0.75
16890,Obelisk Lance,1,1,42500,1,0.1622,0.25,0,1,0,0,0,0.75
16891,Obelisk Lance +1,1,1,45500,1,0.013,0.25,0,1,0,0,0,0.75
16893,Rsv.Cpt. Lance,1,1,85200,1,0.157,0.25,0,0,0,0,0,0
16895,Ice Lance +1,1,1,24000,1,0.0263,0.25,0,0,0,0,0,0.75
16896,Kunai,1,1,560,2,0.441,0.25,0,0,0,0,0,0.75
16897,Kageboshi,1,1,50000,1,0.3,0.25,0,0,0,0,0,0
16900,Wakizashi,1,1,1500,2,0.3,0.25,0,0,0,0,0,0.75
16901,Kodachi,1,1,33000,1,0.2323,0.25,0,0,0,0,0,0.75
16902,Sakurafubuki,1,1,43000,1,0.2178,0.25,0,0,0,0,0,0.75
16903,Kabutowari,1,1,79000,1,0.2011,0.25,0,0,0,0,0,0.75
16904,Fudo,1,1,70000,1,0.259,0.25,0,0,0,0,0,0
16905,Bokuto,1,1,13500,2,0.3937,0.25,0,0,0,0,0,0.75
16906,Mokuto,1,1,11500,2,0.9,0.25,0,0,0,0,0,0.75
16907,Busuto,1,1,14000,2,0.4282,0.25,0,0,0,0,0,0.75
16908,Yoto,1,1,14000,2,0.3528,0.25,0,0,0,0,0,0.75
16909,Kororito,1,1,31500,2,0.294,0.25,0,0,0,0,0,0.75
16910,Mamushito,1,1,37500,1,0.2739,0.25,0,0,0,0,0,0.75
16913,Shinogi,1,1,52000,1,0.296,0.25,0,0,0,0,0,0
16914,Kunai +1,1,1,9500,1,0.0353,0.25,0,0,0,0,0,0.75
16915,Hien,1,1,52000,2,0.315,0.25,0,0,0,0,0,0.75
16916,Hien +1,1,1,55500,1,0.0252,0.25,0,0,0,0,0,0.75
16917,Suzume,1,1,19000,1,0.363,0.25,0,0,0,0,0,0
16918,Wakizashi +1,1,1,26500,1,0.0212,0.25,0,0,0,0,0,0.75
16919,Shinobi-Gatana,1,1,2950,2,0.3,0.25,0,0,0,0,0,0.75
16920,Shinobi-Gatana +1,1,1,25500,1,0.0201,0.25,0,0,0,0,0,0.75
16921,Kodachi +1,1,1,35000,1,0.0186,0.25,0,0,0,0,0,0.75
16922,Sakurafubuki +1,1,1,38500,1,0.0244,0.25,0,0,0,0,0,0.75
16923,Kabutowari +1,1,1,84500,1,0.0161,0.25,0,0,0,0,0,0.75
16924,Hocho,1,1,62700,1,0.186,0.25,0,0,0,0,0,0
16925,                Mokuto +1,0,0,10000,1,1,0.25,0,0,1,1,1,0.75
16926,Bokuto +1,1,1,14500,1,0.0315,0.25,0,0,0,0,0,0.75
16927,Busuto +1,1,1,15000,1,0.0343,0.25,0,0,0,0,0,0.75
16928,Hellfire Sword,1,1,37500,1,0.0324,0.25,0,0,0,0,0,0.75
16929,Burning Claymore,1,1,33000,1,0.0309,0.25,0,0,0,0,0,0.75
16930,Mrc. Greatsword,1,1,20000,1,0.361,0.25,0,0,0,0,0,0
16931,2-Hand. Sword +1,1,1,45000,1,0.3,0.25,0,1,1,1,0,0.75
16932,Greatsword +1,1,1,70000,1,0.5,0.25,0,1,1,1,0,0.75
16933,                      Dst. Claymore +1,0,0,100000,1,1,0.25,0,0,1,1,1,0.75
16934,Braveheart,1,1,18000,1,0.365,0.25,0,0,0,0,0,0
16935,Barbarian's Sword,1,1,24000,1,0.353,0.25,0,0,0,0,0,0
16936,Demonic Sword,1,1,31000,1,0.339,0.25,0,0,0,0,0,0
16937,Icicle Sword,1,1,39000,1,1,0.25,0,1,1,1,0,0.75
16938,Glorious Sword,1,1,53000,1,0.294,0.25,0,0,0,0,0,0
16939,Ram-Dao +1,1,1,186000,1,0.011,0.25,0,0,0,0,0,0.75
16941,Flamberge +1,1,1,383000,1,0.01,0.25,0,0,0,0,0,0.75
16942,Balmung,1,1,77000,1,0.159,0.25,0,0,0,0,0,0
16944,Lockheart,1,1,64000,1,0.271,0.25,0,0,0,0,0,0
16946,        Windurstian Sword,0,0,20000,1,1,0.25,0,0,1,1,1,0.75
16947,         Federation Sword,0,0,40000,1,1,0.25,0,0,1,1,1,0.75
16948,                      Ryl.Swd. Blade +1,0,0,24000,1,1,0.25,0,0,1,1,1,0.75
16949,                      Ryl.Swd. Blade +2,0,0,50000,1,1,0.25,0,0,1,1,1,0.75
16950,Mythril Heart,1,1,161000,1,0.1116,0.25,0,0,0,0,0,0.75
16951,Mythril Heart +1,1,1,172000,1,0.01,0.25,0,0,0,0,0,0.75
16953,                      Rsv.Cpt.Grt. Sword,0,0,30000,1,1,0.25,0,0,1,1,1,0.75
16954,Pealing Nagan,1,1,584000,1,0.0926,0.25,0,0,0,0,0,0.75
16955,Nagan +1,1,1,712000,1,0.01,0.25,0,0,0,0,0,0.75
16957,Faussar,1,1,103000,1,0.1995,0.25,0,0,0,0,0,0.75
16958,Faussar +1,1,1,110000,1,0.016,0.25,0,0,0,0,0,0.75
16959,Platoon Sword,1,1,11000,1,0.8,0.1,0,0,0,0,0,0
16960,Uchigatana,1,1,3000,1,0.4,0.25,0,1,1,1,0,0.75
16961,Murasame,1,1,70000,1,0.259,0.25,0,0,0,0,0,0
16962,Ashura,1,1,64000,1,0.1738,0.25,0,1,0,0,0,0.75
16963,            Taimakuniyuki,0,0,10000,1,1,0.25,0,0,1,1,1,0.75
16964,Zanbato,1,1,133000,1,0.1836,0.25,0,0,0,0,0,0.75
16965,Koryukagemitsu,1,1,55000,1,0.2,0.25,0,0,0,0,0,0
16966,Tachi,1,1,2000,2,0.3,0.25,0,0,0,0,0,0.75
16967,Mikazuki,1,1,83500,1,0.1954,0.25,0,0,0,0,0,0.75
16969,Onikiri,1,1,65000,1,0.269,0.25,0,0,0,0,0,0
16970,Hosodachi,1,1,54000,1,0.2069,0.25,0,0,0,0,0,0.75
16971,                Yukitsugu,0,0,20000,1,1,0.25,0,0,1,1,1,0.75
16972,Kazaridachi,1,1,158000,1,0.1421,0.25,0,0,0,0,0,0.75
16973,Homura,1,1,38500,2,0.3419,0.25,0,0,0,0,0,0.75
16974,Dotanuki,1,1,55000,1,0.29,0.25,0,0,0,0,0,0
16975,Kanesada,1,1,26000,1,0.349,0.25,0,0,0,0,0,0
16976,Onimaru,1,1,80300,1,0.153,0.25,0,0,0,0,0,0
16977,             Yukitsugu +1,0,0,400000,1,0.5,0.25,0,0,1,1,1,0.75
16978,Uchigatana +1,1,1,37500,1,0.0178,0.25,0,0,0,0,0,0.75
16979,Ashura +1,1,1,68000,1,0.0139,0.25,0,1,0,0,0,0.75
16981,Tachi +1,1,1,30500,1,0.0167,0.25,0,0,0,0,0,0.75
16982,Nodachi,1,1,5150,2,0.3,0.25,0,0,0,0,0,0.75
16983,Nodachi +1,1,1,37000,1,0.0185,0.25,0,0,0,0,0,0.75
16984,Jindachi,1,1,42500,1,0.2142,0.25,0,0,0,0,0,0.75
16985,              Jindachi +1,0,0,70000,1,1,0.25,0,0,1,1,1,0.75
16986,Homura +1,1,1,41000,1,0.0273,0.25,0,0,0,0,0,0.75
16987,Okanehira,1,1,23000,1,0.355,0.25,0,0,0,0,0,0
16988,Kotetsu,1,1,27000,1,0.347,0.25,0,0,0,0,0,0
16989,Mikazuki +1,1,1,89500,1,0.0156,0.25,0,0,0,0,0,0.75
16990,Daihannya,1,1,59000,1,0.282,0.25,0,0,0,0,0,0
16991,Odenta,1,1,48000,1,0.304,0.25,0,0,0,0,0,0
16992,        Slice Of Bluetail,0,0,1000,5,1,0.25,0,0,10000,1,1,0.75
16993,Peeled Crayfish,1,1,55,12,0.863,0.25,1,1,4400,2,0.6214,0.75
16994,Slice Of Carp,1,1,75,8,1,0.25,1,1,10000,1,1,0.75
16995,Rotten Meat,1,1,250,3,1,0.25,1,1,1300,1,0.3,0.75
16996,             Sardine Ball,0,0,1000,5,1,0.25,0,0,5000,1,1,0.75
16997,            Crayfish Ball,0,0,300,5,1,0.25,0,0,5000,1,1,0.75
16998,Insect Ball,1,1,50,5,1,0.25,1,1,5000,1,1,0.75
16999,               Trout Ball,0,0,200,5,1,0.25,0,0,20000,2,1,0.75
17000,                 Meatball,0,0,500,5,1,0.25,0,0,30000,2,1,0.75
17001,          Giant Shell Bug,0,0,300,2,1,0.25,0,0,20000,2,1,0.75
17002,               Robber Rig,0,0,50000,1,1,0.25,0,0,1,1,1,0.75
17003,              Super Scoop,0,0,200,1,1,0.25,0,0,2000,1,1,0.75
17005,              Lufaise Fly,0,0,1506,1,1,0.25,0,0,2000,1,1,0.75
17014,Hume Fishing Rod,1,1,16800,1,0.3,0.25,0,1,1,1,0,0.75
17015,Halcyon Rod,1,1,7300,1,0.0222,0.25,0,1,0,0,0,0.75
17016,Pet Food Alpha,1,1,50,3,1,0.25,1,1,590,1,0.5,0.75
17017,            Pet Food Beta,0,0,90,10,1,0.25,0,0,900,2,1,0.75
17018,                   Pet Fd. Gamma,0,0,777,3,1,0.25,0,0,5000,1,1,0.75
17019,           Pet Food Delta,0,0,500,3,1,0.25,0,0,5000,1,1,0.75
17020,                   Pet Fd. Epsilon,0,0,2000,3,1,0.25,0,0,10000,1,1,0.75
17021,            Pet Food Zeta,0,0,1000,1,1,0.25,0,0,10000,1,1,0.75
17022,             Pet Food Eta,0,0,5000,1,1,0.25,0,0,30000,1,1,0.75
17023,           Pet Food Theta,0,0,5000,1,1,0.25,0,0,25000,1,1,0.75
17024,Ash Club,1,1,70,2,0.3987,0.25,0,1,0,0,0,0.75
17025,Chestnut Club,1,1,1750,2,0.3462,0.25,0,1,0,0,0,0.75
17026,Bone Cudgel,1,1,6000,1,0.4,0.25,0,1,1,1,0,0.75
17027,Oak Cudgel,1,1,12000,2,0.3973,0.25,0,1,0,0,0,0.75
17028,Freesword's Club,1,1,10000,1,0.382,0.25,0,0,0,0,0,0
17029,             Bouncer Club,0,0,2000,1,1,0.25,0,0,1,1,1,0.75
17030,Great Club,1,1,33000,1,0.2152,0.25,0,0,0,0,0,0.75
17033,Bone Cudgel +1,1,1,25000,1,0.2,0.25,0,1,1,1,0,0.75
17034,Bronze Mace,1,1,500,1,0.1,0.25,0,1,1,1,0,0.75
17035,Mace,1,1,2700,2,0.3,0.25,0,0,0,0,0,0.75
17036,Mythril Mace,1,1,19500,2,0.3,0.25,0,0,0,0,0,0.75
17037,Darksteel Mace,1,1,141000,1,0.2365,0.25,0,0,0,0,0,0.75
17038,Buzdygan,1,1,329000,1,0.1442,0.25,0,0,0,0,0,0.75
17039,Platinum Mace,1,1,200000,2,0.373,0.25,0,0,0,0,0,0.75
17040,Warp Cudgel,1,1,36500,1,0.2196,0.25,0,0,0,0,0,0.75
17041,Holy Mace,1,1,22500,2,0.504,0.25,0,0,0,0,0,0.75
17042,Bronze Hammer,1,1,340,2,0.3,0.25,0,0,0,0,0,0.75
17043,Brass Hammer,1,1,2300,2,0.3351,0.25,0,0,0,0,0,0.75
17044,Warhammer,1,1,6500,2,0.3,0.25,0,0,0,0,0,0.75
17045,Maul,1,1,50000,2,0.3339,0.25,0,0,0,0,0,0.75
17046,Darksteel Maul,1,1,138000,1,0.2548,0.25,0,0,0,0,0,0.75
17048,Decurion's Hammer,1,1,18000,1,0.365,0.25,0,0,0,0,0,0
17049,Maple Wand,1,1,50,2,0.4145,0.25,0,0,0,0,0,0.75
17050,Willow Wand,1,1,370,2,0.375,0.25,0,0,0,0,0,0.75
17051,Yew Wand,1,1,1550,2,0.3,0.25,0,0,0,0,0,0.75
17052,Chestnut Wand,1,1,5700,2,0.3088,0.25,0,0,0,0,0,0.75
17053,Rose Wand,1,1,28500,2,0.4577,0.25,0,0,0,0,0,0.75
17054,Ebony Wand,1,1,43000,2,0.3243,0.25,0,0,0,0,0,0.75
17056,Mythic Wand,1,1,86000,2,0.3682,0.25,0,0,0,0,0,0.75
17057,Tefnut Wand,1,1,104400,1,0.124,0.25,0,0,0,0,0,0
17059,Bronze Rod,1,1,250,1,0.5,0.25,0,1,1,1,0,0.75
17060,Rod,1,1,2650,2,0.3,0.25,0,0,0,0,0,0.75
17061,Mythril Rod,1,1,6750,2,0.3368,0.25,0,0,0,0,0,0.75
17062,Bone Rod,1,1,20500,1,0.1793,0.25,0,0,0,0,0,0.75
17063,Darksteel Rod,1,1,114000,1,0.2635,0.25,0,0,0,0,0,0.75
17064,Scepter,1,1,72000,1,1,0.25,0,1,1,1,0,0.75
17065,Platinum Rod,1,1,118000,2,0.3635,0.25,0,0,0,0,0,0.75
17067,Ryl. Guard's Rod,1,1,55000,1,0.29,0.25,0,0,0,0,0,0
17068,Onion Rod,1,1,1000,1,0.4,0.25,0,0,0,0,0,0
17069,Moepapa Mace,1,1,112800,1,0.11,0.25,0,0,0,0,0,0
17070,Living Rod,1,1,67000,1,0.265,0.25,0,0,0,0,0,0
17071,Heat Rod,1,1,27000,1,0.347,0.25,0,0,0,0,0,0
17072,Lilith's Rod,1,1,50000,1,0.3,0.25,0,0,0,0,0,0
17073,Mistilteinn,1,1,70000,1,0.259,0.25,0,0,0,0,0,0
17076,               Earth Wand,0,0,3000,1,1,0.25,0,0,1,1,1,0.75
17080,Holy Maul,1,1,6250,2,0.4468,0.25,0,0,0,0,0,0.75
17081,Brass Rod,1,1,670,2,0.3387,0.25,0,0,0,0,0,0.75
17082,Tct.Mag. Wand,1,1,50000,1,0.3,0.25,0,0,0,0,0,0
17083,Time Hammer,1,1,47000,1,0.306,0.25,0,0,0,0,0,0
17085,Holy Wand,1,1,189000,1,0.1536,0.25,0,0,0,0,0,0.75
17086,Bronze Mace +1,1,1,5000,1,0.1,0.25,0,1,1,1,0,0.75
17087,Maple Wand +1,1,1,830,1,0.0332,0.25,0,0,0,0,0,0.75
17088,Ash Staff,1,1,65,2,0.3938,0.25,0,1,0,0,0,0.75
17089,Holly Staff,1,1,630,2,0.3539,0.25,0,1,0,0,0,0.75
17090,Elm Staff,1,1,3500,2,0.3182,0.25,0,1,0,0,0,0.75
17091,Oak Staff,1,1,19000,2,0.3868,0.25,0,1,0,0,0,0.75
17092,Mahogany Staff,1,1,32000,2,0.3341,0.25,0,1,0,0,0,0.75
17093,Rune Staff,1,1,70000,1,0.259,0.25,0,0,0,0,0,0
17094,Wis.Wiz. Staff,1,1,55000,1,0.29,0.25,0,0,0,0,0,0
17095,Ash Pole,1,1,500,1,1,0.25,0,1,1,1,0,0.75
17096,Holly Pole,1,1,4250,1,1,0.25,0,1,1,1,0,0.75
17097,Elm Pole,1,1,15000,1,0.1,0.25,0,1,1,1,0,0.75
17098,Oak Pole,1,1,20000,1,0.8,0.25,0,1,1,1,0,0.75
17099,Mahogany Pole,1,1,40000,1,0.3,0.25,0,1,1,1,0,0.75
17100,Ebony Pole,1,1,37000,1,0.2,0.25,0,0,0,0,0,0
17101,Mythic Pole,1,1,82500,1,0.2436,0.25,0,0,0,0,0,0.75
17102,Eight-Sided Pole,1,1,37000,1,0.1085,0.25,0,0,0,0,0,0.75
17103,Mercenary's Pole,1,1,12000,1,0.25,0.25,0,0,0,0,0,0
17104,              Onion Staff,0,0,1000,1,1,0.25,0,0,1,1,1,0.75
17108,Healing Staff,1,1,55000,1,0.29,0.25,0,0,0,0,0,0
17111,Bronze Rod +1,1,1,5000,1,0.2,0.25,0,1,1,1,0,0.75
17112,Fulcrum Pole,1,1,104400,1,0.124,0.25,0,0,0,0,0,0
17114,Holy Maul +1,1,1,6650,1,0.0357,0.25,0,0,0,0,0,0.75
17115,Warhammer +1,1,1,19000,1,0.0232,0.25,0,0,0,0,0,0.75
17116,Misery Staff,1,1,20000,1,0.361,0.25,0,0,0,0,0,0
17117,              Hypno Staff,0,0,5000,1,1,0.25,0,0,1,1,1,0.75
17118,Lituus +1,1,1,77000,1,0.02,0.25,0,1,1,1,0,0.75
17119,Elm Pole +1,1,1,30000,1,0.2,0.25,0,1,1,1,0,0.75
17120,Oak Pole +1,1,1,36000,1,0.3,0.25,0,1,1,1,0,0.75
17121,Maul +1,1,1,53500,1,0.0267,0.25,0,0,0,0,0,0.75
17122,Ash Pole +1,1,1,15000,1,0.8,0.25,0,1,1,1,0,0.75
17123,Ash Staff +1,1,1,1150,1,0.0315,0.25,0,1,0,0,0,0.75
17124,Holly Pole +1,1,1,14000,1,0.3,0.25,0,1,1,1,0,0.75
17125,Holly Staff +1,1,1,3550,1,0.0283,0.25,0,1,0,0,0,0.75
17126,Elm Staff +1,1,1,14000,1,0.0255,0.25,0,1,0,0,0,0.75
17127,Oak Staff +1,1,1,20000,1,0.0309,0.25,0,1,0,0,0,0.75
17128,Lgn. Staff,1,1,10000,1,0.7,0.25,0,1,1,1,0,0.75
17129,Musketeer's Pole,1,1,50000,1,0.3,0.25,0,0,0,0,0,0
17130,Freesword's Staff,1,1,5000,1,1,0.25,0,1,1,1,0,0.75
17131,Lituus,1,1,50000,1,0.1,0.25,0,1,1,1,0,0.75
17132,Monster Signa,1,1,17000,1,0.7,0.25,0,1,1,1,0,0.75
17133,Chanter's Staff,1,1,42000,1,0.6,0.25,0,1,1,1,0,0.75
17134,Dolphin Staff,1,1,22000,1,0.7,0.25,0,1,1,1,0,0.75
17135,Walrus Staff,1,1,50000,1,0.5,0.25,0,1,1,1,0,0.75
17136,Sloth Wand,1,1,55000,1,0.45,0.25,0,1,1,1,0,0.75
17137,Ash Club +1,1,1,970,1,0.0319,0.25,0,1,0,0,0,0.75
17138,Willow Wand +1,1,1,1700,1,0.03,0.25,0,0,0,0,0,0.75
17139,Solid Club,1,1,7200,1,0.0277,0.25,0,1,0,0,0,0.75
17140,Yew Wand +1,1,1,2050,1,0.0135,0.25,0,0,0,0,0,0.75
17141,Solid Wand,1,1,7950,1,0.0247,0.25,0,0,0,0,0,0.75
17142,Oak Cudgel +1,1,1,13500,1,0.0318,0.25,0,1,0,0,0,0.75
17143,Rose Wand +1,1,1,30500,1,0.0366,0.25,0,0,0,0,0,0.75
17144,Bronze Hammer +1,1,1,7050,1,0.0205,0.25,0,0,0,0,0,0.75
17145,Mace +1,1,1,17500,1,0.0205,0.25,0,0,0,0,0,0.75
17146,Rod +1,1,1,13000,1,0.0239,0.25,0,0,0,0,0,0.75
17147,Mythril Mace +1,1,1,57500,1,0.0225,0.25,0,0,0,0,0,0.75
17148,Brass Rod +1,1,1,1800,1,0.0271,0.25,0,0,0,0,0,0.75
17149,Brass Hammer +1,1,1,9300,1,0.0268,0.25,0,0,0,0,0,0.75
17150,Ryl.Sqr. Mace,1,1,30000,1,0.341,0.25,0,0,0,0,0,0
17151,Msk.Cmd. Rod,1,1,55000,1,0.29,0.25,0,0,0,0,0,0
17152,Shortbow,1,1,45,2,0.3706,0.25,0,1,0,0,0,0.75
17153,Self Bow,1,1,530,2,0.3085,0.25,0,1,0,0,0,0.75
17154,Wrapped Bow,1,1,7850,2,0.3,0.25,0,1,0,0,0,0.75
17155,Composite Bow,1,1,22500,2,0.3,0.25,0,0,0,0,0,0.75
17156,Kaman,1,1,37000,1,0.248,0.25,0,0,0,0,0,0.75
17157,Rapid Bow,1,1,126000,1,0.2266,0.25,0,0,0,0,0,0.75
17158,Rune Bow,1,1,73000,1,0.253,0.25,0,0,0,0,0,0
17159,Freesword's Bow,1,1,10000,1,0.382,0.25,0,0,0,0,0,0
17160,Longbow,1,1,490,2,0.3,0.25,0,0,0,0,0,0.75
17161,Power Bow,1,1,43000,1,0.1852,0.25,0,0,0,0,0,0.75
17162,Great Bow,1,1,21000,2,0.3,0.25,0,0,0,0,0,0.75
17163,Battle Bow,1,1,43000,2,0.3,0.25,0,0,0,0,0,0.75
17164,War Bow,1,1,40000,1,0.5,0.25,0,1,1,1,0,0.75
17165,Arco De Velocidad,1,1,71000,1,0.257,0.25,0,0,0,0,0,0
17166,Lamian Kaman,1,1,195000,1,0.0993,0.25,0,0,0,0,0,0.75
17167,Ryl.Arc. Longbow,1,1,10000,1,0.382,0.25,0,0,0,0,0,0
17170,Speed Bow,1,1,38000,1,0.2,0.25,0,1,1,1,0,0.75
17172,Wrapped Bow +1,1,1,12000,1,0.0114,0.25,0,1,0,0,0,0.75
17173,War Bow +1,1,1,65000,1,0.15,0.25,0,1,1,1,0,0.75
17175,Shortbow +1,1,1,2300,1,0.0296,0.25,0,1,0,0,0,0.75
17176,Self Bow +1,1,1,5850,1,0.0247,0.25,0,1,0,0,0,0.75
17177,Longbow +1,1,1,26500,1,0.01,0.25,0,0,0,0,0,0.75
17178,Power Bow +1,1,1,45500,1,0.0148,0.25,0,0,0,0,0,0.75
17179,Composite Bow +1,1,1,24000,1,0.0231,0.25,0,0,0,0,0,0.75
17180,Great Bow +1,1,1,41000,1,0.0131,0.25,0,0,0,0,0,0.75
17181,Battle Bow +1,1,1,107000,1,0.0122,0.25,0,0,0,0,0,0.75
17182,Kaman +1,1,1,39500,1,0.0198,0.25,0,0,0,0,0,0.75
17183,Hunter's Longbow,1,1,12000,1,0.378,0.25,0,0,0,0,0,0
17184,Assassin's Bow,1,1,29000,1,0.343,0.25,0,0,0,0,0,0
17187,Eurytos' Bow,1,1,66000,1,0.19,0.25,0,0,0,0,0,0
17189,Rapid Bow +1,1,1,134000,1,0.0181,0.25,0,0,0,0,0,0.75
17190,Sarnga,1,1,70800,1,0.182,0.25,0,0,0,0,0,0
17191,Pharaoh's Bow,1,1,63000,1,0.273,0.25,0,0,0,0,0,0
17193,Shadow Bow,1,1,72500,1,0.1385,0.25,0,0,0,0,0,0.75
17194,Shadow Bow +1,1,1,77500,1,0.0111,0.25,0,0,0,0,0,0.75
17195,Windurstian Bow,1,1,15500,1,0.2674,0.25,0,0,0,0,0,0.75
17196,Federation Bow,1,1,16500,1,0.0214,0.25,0,0,0,0,0,0.75
17197,          San D'Orian Bow,0,0,10000,1,1,0.25,0,0,1,1,1,0.75
17198,              Kingdom Bow,0,0,10000,1,1,0.25,0,0,1,1,1,0.75
17200,Rosenbogen,1,1,402000,1,0.0149,0.25,0,0,0,0,0,0.75
17201,Rosenbogen +1,1,1,429000,1,0.01,0.25,0,0,0,0,0,0.75
17202,Platoon Bow,1,1,20000,1,0.361,0.25,0,0,0,0,0,0
17203,Shikar Bow,1,1,48000,1,0.22,0.25,0,0,0,0,0,0
17204,Mighty Bow,1,1,70000,1,0.259,0.25,0,0,0,0,0,0
17205,Gendawa,1,1,260000,1,0.1542,0.25,0,0,0,0,0,0.75
17206,Gendawa +1,1,1,278000,1,0.0123,0.25,0,0,0,0,0,0.75
17209,Martial Bow,1,1,72000,1,0.255,0.25,0,0,0,0,0,0
17210,Martial Gun,1,1,72000,1,0.255,0.25,0,0,0,0,0,0
17211,Almogavar Bow,1,1,24000,1,0.261,0.25,0,0,0,0,0,0
17213,Staurobow,1,1,218000,1,0.1725,0.25,0,0,0,0,0,0.75
17214,             Staurobow +1,0,0,200000,1,1,0.25,0,0,1,1,1,0.75
17215,Thug's Zamburak,1,1,48000,1,0.22,0.25,0,0,0,0,0,0
17216,Light Crossbow,1,1,180,2,0.3257,0.25,0,0,0,0,0,0.75
17217,Crossbow,1,1,2350,2,0.3,0.25,0,0,0,0,0,0.75
17218,Zamburak,1,1,15500,2,0.3175,0.25,0,0,0,0,0,0.75
17219,Arbalest,1,1,64500,1,0.2736,0.25,0,0,0,0,0,0.75
17220,Heavy Crossbow,1,1,134000,2,0.289,0.25,0,0,0,0,0,0.75
17221,                      Rpt. Crossbow,0,0,50000,1,1,0.25,0,0,1,1,1,0.75
17222,Hexagun,1,1,156000,1,0.1974,0.25,0,0,0,0,0,0.75
17223,Lgn. Crossbow,1,1,10000,1,0.382,0.25,0,0,0,0,0,0
17225,Crossbow +1,1,1,17500,1,0.0208,0.25,0,0,0,0,0,0.75
17226,Arbalest +1,1,1,69000,1,0.0219,0.25,0,0,0,0,0,0.75
17227,         Heavy Crossbow+1,0,0,50000,1,1,0.25,0,0,1,1,1,0.75
17228,Light Crossbow +1,1,1,1350,1,0.0261,0.25,0,0,0,0,0,0.75
17229,Zamburak +1,1,1,30500,1,0.0254,0.25,0,0,0,0,0,0.75
17230,Power Crossbow,1,1,25000,1,0.351,0.25,0,0,0,0,0,0
17232,Lion Crossbow,1,1,54000,1,0.292,0.25,0,0,0,0,0,0
17233,Machine Crossbow,1,1,147000,1,0.0207,0.25,0,0,0,0,0,0.75
17234,Flagel. Crossbow,1,1,68000,1,0.263,0.25,0,0,0,0,0,0
17235,Armbrust,1,1,69600,1,0.184,0.25,0,0,0,0,0,0
17236,Leo Crossbow,1,1,151000,1,0.121,0.25,0,0,0,0,0,0.75
17237,Leo Crossbow +1,1,1,162000,1,0.01,0.25,0,0,0,0,0,0.75
17238,                      Bas. Crossbow,0,0,10000,1,1,0.25,0,0,1,1,1,0.75
17239,                      Rep. Crossbow,0,0,15000,1,1,0.25,0,0,1,1,1,0.75
17240,Lightning Bow,1,1,128000,1,0.1166,0.25,0,0,0,0,0,0.75
17241,Lightning Bow +1,1,1,137000,1,0.01,0.25,0,0,0,0,0,0.75
17242,Velocity Bow,1,1,177000,1,0.2128,0.25,0,0,0,0,0,0.75
17243,Velocity Bow +1,1,1,189000,1,0.017,0.25,0,0,0,0,0,0.75
17245,Grosveneur's Bow,1,1,84000,1,0.159,0.25,0,0,0,0,0,0
17246,Ziska's Crossbow,1,1,85200,1,0.157,0.25,0,0,0,0,0,0
17247,Rikonodo,1,1,37000,1,0.327,0.25,0,0,0,0,0,0
17248,Arquebus,1,1,47500,2,0.3,0.25,0,0,0,0,0,0.75
17250,Matchlock Gun,1,1,69000,1,0.1949,0.25,0,0,0,0,0,0.75
17251,                 Hellfire,0,0,71000,1,1,0.25,0,0,1,1,1,0.75
17252,Culverin,1,1,221000,1,0.1725,0.25,0,0,0,0,0,0.75
17253,Musketeer Gun,1,1,50000,1,0.3,0.25,0,0,0,0,0,0
17254,Arquebus +1,1,1,51000,1,0.019,0.25,0,0,0,0,0,0.75
17255,Hakenbuechse,1,1,6000,1,0.39,0.25,0,0,0,0,0,0
17256,Serpentine Gun,1,1,34000,1,0.333,0.25,0,0,0,0,0,0
17257,Bandit's Gun,1,1,24500,1,0.2312,0.25,0,0,0,0,0,0.75
17258,Bandit's Gun +1,1,1,26000,1,0.0185,0.25,0,0,0,0,0,0.75
17259,Pirate's Gun,1,1,78000,2,0.3,0.25,0,0,0,0,0,0.75
17260,Pirate's Gun +1,1,1,97000,1,0.0141,0.25,0,0,0,0,0,0.75
17261,Matchlock Gun +1,1,1,73500,1,0.0156,0.25,0,0,0,0,0,0.75
17262,Corsair's Gun,1,1,146000,1,0.1989,0.25,0,0,0,0,0,0.75
17263,Corsair's Gun +1,1,1,156000,1,0.0159,0.25,0,0,0,0,0,0.75
17264,              Hellfire +1,0,0,50000,1,1,0.25,0,0,1,1,1,0.75
17265,Tanegashima,1,1,14000,2,0.3,0.25,0,0,0,0,0,0.75
17266,Tanegashima +1,1,1,33500,1,0.0227,0.25,0,0,0,0,0,0.75
17267,Negoroshiki,1,1,74000,2,0.2968,0.25,0,0,0,0,0,0.75
17268,Negoroshiki +1,1,1,79000,1,0.0237,0.25,0,0,0,0,0,0.75
17269,Musketeer Gun +1,1,1,160000,1,0.1219,0.25,0,0,0,0,0,0.75
17270,Musketeer Gun +2,1,1,171000,1,0.01,0.25,0,0,0,0,0,0.75
17271,Platoon Gun,1,1,20000,1,0.361,0.25,0,0,0,0,0,0
17272,Military Gun,1,1,30000,1,0.341,0.25,0,0,0,0,0,0
17274,Deluxe Carbine,1,1,46000,1,0.308,0.25,0,0,0,0,0,0
17276,Atq. Bullet +1,0,1,100,35,0,0.25,1,1,10000,2,1,0.75
